year,data_type,source_index,destination_index,value
2018,biomass_forecast,33,,2.089775092649401
2018,biomass_forecast,34,,0.0155127232891717
2018,biomass_forecast,35,,10.61382334548808
2018,biomass_forecast,36,,11.555752418710956
2018,biomass_forecast,37,,35.827161223440285
2018,biomass_forecast,38,,26.44860862185157
2018,biomass_forecast,39,,30.0473797120308
2018,biomass_forecast,40,,11.054666957561638
2018,biomass_forecast,41,,6.987048888490619
2018,biomass_forecast,42,,1.3761619522724229
2018,biomass_forecast,43,,1.7952085479142728
2018,biomass_forecast,44,,2.686581316282704
2018,biomass_forecast,45,,15.790498523357346
2018,biomass_forecast,46,,2.3732420097725337
2018,biomass_forecast,47,,0.0122880436699907
2018,biomass_forecast,48,,3.798265642469113
2018,biomass_forecast,49,,11.601605595612268
2018,biomass_forecast,50,,8.194225670248073
2018,biomass_forecast,51,,9.893242237485495
2018,biomass_forecast,52,,22.627078967772565
2018,biomass_forecast,53,,15.402372316376262
2018,biomass_forecast,54,,24.549563494813448
2018,biomass_forecast,55,,3.276775229649031
2018,biomass_forecast,56,,0.0086924982646072
2018,biomass_forecast,57,,9.6251443658257
2018,biomass_forecast,58,,9.252460724041589
2018,biomass_forecast,59,,0.2105286853452636
2018,biomass_forecast,60,,0.248586459576026
2018,biomass_forecast,61,,4.958171470290983
2018,biomass_forecast,62,,1.0981230668606214
2018,biomass_forecast,63,,0.4374504234692363
2018,biomass_forecast,64,,1.9613961723182367
2018,biomass_forecast,65,,34.05669889651064
2018,biomass_forecast,66,,47.96760962721576
2018,biomass_forecast,67,,4.321666847134934
2018,biomass_forecast,68,,21.185901346684613
2018,biomass_forecast,69,,34.00586156737711
2018,biomass_forecast,70,,2.40895519828144
2018,biomass_forecast,71,,13.999532396994509
2018,biomass_forecast,72,,3.2870006434317034
2018,biomass_forecast,73,,0.3620951583202298
2018,biomass_forecast,74,,12.517547846762366
2018,biomass_forecast,75,,12.28563668317627
2018,biomass_forecast,76,,0.9386231391441372
2018,biomass_forecast,77,,4.486843989325421
2018,biomass_forecast,78,,40.04399991798812
2018,biomass_forecast,79,,49.1682583112048
2018,biomass_forecast,80,,50.02893661553705
2018,biomass_forecast,81,,23.80411642480601
2018,biomass_forecast,82,,0.0475843357559517
2018,biomass_forecast,83,,13.662893739218053
2018,biomass_forecast,84,,106.62841090640396
2018,biomass_forecast,85,,22.66825072508386
2018,biomass_forecast,86,,15.702349715894703
2018,biomass_forecast,87,,16.74739702501791
2018,biomass_forecast,88,,2.6037670162020765
2018,biomass_forecast,89,,1.58824688351572
2018,biomass_forecast,90,,1.84398272700231
2018,biomass_forecast,91,,0.2073786591356326
2018,biomass_forecast,92,,15.009121048407613
2018,biomass_forecast,93,,63.77336336014097
2018,biomass_forecast,94,,116.73993722884082
2018,biomass_forecast,95,,161.8430042866965
2018,biomass_forecast,96,,120.2631179085698
2018,biomass_forecast,97,,43.35744132558146
2018,biomass_forecast,98,,0.6485227048886093
2018,biomass_forecast,99,,23.71772646888797
2018,biomass_forecast,100,,143.72582225676376
2018,biomass_forecast,101,,35.475724740509506
2018,biomass_forecast,102,,31.28843044496444
2018,biomass_forecast,103,,74.26911818077588
2018,biomass_forecast,104,,39.55083622787344
2018,biomass_forecast,105,,5.788943309597649
2018,biomass_forecast,106,,0.5149956885393074
2018,biomass_forecast,107,,1.5265549926510928
2018,biomass_forecast,108,,2.038107388474609
2018,biomass_forecast,109,,0.3428011453746146
2018,biomass_forecast,110,,15.920004905428994
2018,biomass_forecast,111,,42.03608058762201
2018,biomass_forecast,112,,97.06677144297214
2018,biomass_forecast,113,,95.32142704219372
2018,biomass_forecast,114,,71.34239516721695
2018,biomass_forecast,115,,165.26993411904076
2018,biomass_forecast,116,,90.76711220434012
2018,biomass_forecast,117,,3.1412282484875464
2018,biomass_forecast,118,,68.97340502445056
2018,biomass_forecast,119,,186.8066752935541
2018,biomass_forecast,120,,23.28334623191944
2018,biomass_forecast,121,,15.011446791524676
2018,biomass_forecast,122,,18.59468676273996
2018,biomass_forecast,123,,23.62574313073074
2018,biomass_forecast,124,,11.267598108014344
2018,biomass_forecast,125,,0.0001721741014561
2018,biomass_forecast,126,,3.019294043039979
2018,biomass_forecast,127,,3.493667763623161
2018,biomass_forecast,128,,21.52248307183365
2018,biomass_forecast,129,,60.25251404190045
2018,biomass_forecast,130,,104.08689435179218
2018,biomass_forecast,131,,173.17793564652158
2018,biomass_forecast,132,,133.34808879115866
2018,biomass_forecast,133,,101.17714093557748
2018,biomass_forecast,134,,119.68594388402222
2018,biomass_forecast,135,,51.29964803808426
2018,biomass_forecast,136,,3.621975960880908
2018,biomass_forecast,137,,26.098597655743752
2018,biomass_forecast,138,,47.47585369645769
2018,biomass_forecast,139,,11.46493355584985
2018,biomass_forecast,140,,2.587164207204176
2018,biomass_forecast,141,,0.1942684326262664
2018,biomass_forecast,142,,4.409346917809261
2018,biomass_forecast,143,,0.1512997545416248
2018,biomass_forecast,144,,0.0874916662841656
2018,biomass_forecast,145,,29.695571780573896
2018,biomass_forecast,146,,9.054657990713933
2018,biomass_forecast,147,,3.9471681689903706
2018,biomass_forecast,148,,94.63857408218011
2018,biomass_forecast,149,,108.72370966573538
2018,biomass_forecast,150,,143.47249220677523
2018,biomass_forecast,151,,114.6946592236892
2018,biomass_forecast,152,,79.65667659594692
2018,biomass_forecast,153,,140.58196423169318
2018,biomass_forecast,154,,135.7352496229749
2018,biomass_forecast,155,,23.643483281168454
2018,biomass_forecast,156,,4.073839416511963
2018,biomass_forecast,157,,0.0095852977324803
2018,biomass_forecast,158,,15.760867678336592
2018,biomass_forecast,159,,60.35796723362694
2018,biomass_forecast,160,,5.807134648827312
2018,biomass_forecast,161,,4.151422115576793
2018,biomass_forecast,162,,5.646115873199715
2018,biomass_forecast,163,,30.46187074098748
2018,biomass_forecast,164,,1.1491770581401988
2018,biomass_forecast,165,,2.395109969133112
2018,biomass_forecast,166,,25.512947086505346
2018,biomass_forecast,167,,7.02244285591647
2018,biomass_forecast,168,,0.0008071928285939
2018,biomass_forecast,169,,1.7882478617286854
2018,biomass_forecast,170,,5.666355591171637
2018,biomass_forecast,171,,65.56844549732443
2018,biomass_forecast,172,,62.31834009143617
2018,biomass_forecast,173,,80.48208716470272
2018,biomass_forecast,174,,86.80288069485428
2018,biomass_forecast,175,,84.51787479770567
2018,biomass_forecast,176,,108.88928405966082
2018,biomass_forecast,177,,75.46947367728367
2018,biomass_forecast,178,,11.989306289711136
2018,biomass_forecast,179,,3.302327957142203
2018,biomass_forecast,180,,0.1354138148557302
2018,biomass_forecast,181,,0.0522985264881892
2018,biomass_forecast,182,,13.017705134555552
2018,biomass_forecast,183,,16.22625647259719
2018,biomass_forecast,184,,0.7752190731887278
2018,biomass_forecast,185,,3.037543823856633
2018,biomass_forecast,186,,7.966810181069377
2018,biomass_forecast,187,,9.972322749774984
2018,biomass_forecast,188,,4.191652054718417
2018,biomass_forecast,189,,29.53558023064277
2018,biomass_forecast,190,,43.90767668154812
2018,biomass_forecast,191,,0.8236313973157201
2018,biomass_forecast,192,,7.961049780171446
2018,biomass_forecast,193,,23.94705362626324
2018,biomass_forecast,194,,8.289338535614384
2018,biomass_forecast,195,,48.02723180656497
2018,biomass_forecast,196,,2.1312175698507163
2018,biomass_forecast,197,,13.922769899564354
2018,biomass_forecast,198,,92.31547914199264
2018,biomass_forecast,199,,88.81135230219468
2018,biomass_forecast,200,,51.08936326366973
2018,biomass_forecast,201,,42.25125759844885
2018,biomass_forecast,202,,17.084273478218943
2018,biomass_forecast,203,,0.4588768151831714
2018,biomass_forecast,204,,1.1833914490624682
2018,biomass_forecast,205,,6.780618712886164
2018,biomass_forecast,206,,29.15044306261316
2018,biomass_forecast,207,,10.482861744100632
2018,biomass_forecast,208,,4.065547135213079
2018,biomass_forecast,209,,10.333797297130635
2018,biomass_forecast,210,,11.519587799087812
2018,biomass_forecast,211,,37.60534723399869
2018,biomass_forecast,212,,42.587678690151805
2018,biomass_forecast,213,,36.45092788381079
2018,biomass_forecast,214,,0.6457794674898457
2018,biomass_forecast,215,,0.0055797813113075
2018,biomass_forecast,216,,30.84469802926872
2018,biomass_forecast,217,,48.57772852380925
2018,biomass_forecast,218,,37.00534289730121
2018,biomass_forecast,219,,44.24329382245712
2018,biomass_forecast,220,,68.88843853084325
2018,biomass_forecast,221,,64.1260179404731
2018,biomass_forecast,222,,98.87420021428684
2018,biomass_forecast,223,,141.77291920254544
2018,biomass_forecast,224,,63.80889964211721
2018,biomass_forecast,225,,51.44431061903656
2018,biomass_forecast,226,,41.56051505252167
2018,biomass_forecast,227,,50.38964451439166
2018,biomass_forecast,228,,6.419861109208478
2018,biomass_forecast,229,,0.5553502439906216
2018,biomass_forecast,230,,0.0137801070766144
2018,biomass_forecast,231,,0.2251923855787007
2018,biomass_forecast,232,,0.7295720915288653
2018,biomass_forecast,233,,3.242162277176312
2018,biomass_forecast,234,,5.6041990162548085
2018,biomass_forecast,235,,30.14607203260444
2018,biomass_forecast,236,,3.4156632044917146
2018,biomass_forecast,237,,2.363638450912818
2018,biomass_forecast,238,,1.9826405472443964
2018,biomass_forecast,239,,0.0055309438699466
2018,biomass_forecast,240,,0.0699107633787508
2018,biomass_forecast,241,,9.833020633543438
2018,biomass_forecast,242,,94.94210539520782
2018,biomass_forecast,243,,116.19388772989912
2018,biomass_forecast,244,,126.01118572233966
2018,biomass_forecast,245,,62.407359587567335
2018,biomass_forecast,246,,42.81607621182284
2018,biomass_forecast,247,,126.00793329157972
2018,biomass_forecast,248,,296.3710112442928
2018,biomass_forecast,249,,493.07360880217504
2018,biomass_forecast,250,,133.50697723942713
2018,biomass_forecast,251,,76.67720496695891
2018,biomass_forecast,252,,52.0491886212036
2018,biomass_forecast,253,,105.89972589659754
2018,biomass_forecast,254,,21.68544786780175
2018,biomass_forecast,255,,5.499218651148167
2018,biomass_forecast,256,,0.4317070872988252
2018,biomass_forecast,257,,0.1456373246894851
2018,biomass_forecast,258,,1.191189835010337
2018,biomass_forecast,259,,24.246795699373468
2018,biomass_forecast,260,,16.32363400966758
2018,biomass_forecast,261,,66.24918812962721
2018,biomass_forecast,262,,81.24720703332429
2018,biomass_forecast,263,,45.33656574892804
2018,biomass_forecast,264,,31.314558806339488
2018,biomass_forecast,265,,0.1785678760721113
2018,biomass_forecast,266,,13.018475765363522
2018,biomass_forecast,267,,47.6178861784889
2018,biomass_forecast,268,,69.50975878248525
2018,biomass_forecast,269,,63.06294180773849
2018,biomass_forecast,270,,133.9108027918966
2018,biomass_forecast,271,,179.59236663836288
2018,biomass_forecast,272,,38.363445383184185
2018,biomass_forecast,273,,34.55305415326292
2018,biomass_forecast,274,,92.83427677819408
2018,biomass_forecast,275,,360.12376907173234
2018,biomass_forecast,276,,141.31528981303916
2018,biomass_forecast,277,,17.9518361943082
2018,biomass_forecast,278,,56.164129709515
2018,biomass_forecast,279,,129.1773873211
2018,biomass_forecast,280,,87.21226631333398
2018,biomass_forecast,281,,74.70863351872308
2018,biomass_forecast,282,,8.631462927566375
2018,biomass_forecast,283,,5.991666497691544
2018,biomass_forecast,284,,45.92371851196644
2018,biomass_forecast,285,,8.29178538649828
2018,biomass_forecast,286,,32.0496577431943
2018,biomass_forecast,287,,63.09251981355168
2018,biomass_forecast,288,,78.14228588374408
2018,biomass_forecast,289,,21.51181826097229
2018,biomass_forecast,290,,4.594926302560516
2018,biomass_forecast,291,,27.738236681316906
2018,biomass_forecast,292,,126.73135790068729
2018,biomass_forecast,293,,116.05128465835162
2018,biomass_forecast,294,,154.2807095359605
2018,biomass_forecast,295,,84.11235128827353
2018,biomass_forecast,296,,99.43521121615171
2018,biomass_forecast,297,,111.1644672736826
2018,biomass_forecast,298,,56.65924453511514
2018,biomass_forecast,299,,37.330268237809854
2018,biomass_forecast,300,,111.21682310459744
2018,biomass_forecast,301,,254.3682133995531
2018,biomass_forecast,302,,185.3626025626264
2018,biomass_forecast,303,,51.27849946623772
2018,biomass_forecast,304,,50.72811063560384
2018,biomass_forecast,305,,143.0392444463234
2018,biomass_forecast,306,,273.35933651066046
2018,biomass_forecast,307,,137.5331847242125
2018,biomass_forecast,308,,20.726385390204605
2018,biomass_forecast,309,,0.9293688844261866
2018,biomass_forecast,310,,4.571916496310969
2018,biomass_forecast,311,,3.7376863968070384
2018,biomass_forecast,312,,9.001046461269185
2018,biomass_forecast,313,,81.42625069084599
2018,biomass_forecast,314,,67.58020324646598
2018,biomass_forecast,315,,16.774146113920132
2018,biomass_forecast,316,,0.0143142761357574
2018,biomass_forecast,317,,10.021584521983389
2018,biomass_forecast,318,,88.56794534352616
2018,biomass_forecast,319,,138.08987622720718
2018,biomass_forecast,320,,133.00695185694303
2018,biomass_forecast,321,,178.63831360972395
2018,biomass_forecast,322,,100.82508859207115
2018,biomass_forecast,323,,147.08528608666677
2018,biomass_forecast,324,,180.6429978661116
2018,biomass_forecast,325,,135.59020218480242
2018,biomass_forecast,326,,234.53380933951092
2018,biomass_forecast,327,,178.69913154108204
2018,biomass_forecast,328,,199.28928202887573
2018,biomass_forecast,329,,147.71752200902037
2018,biomass_forecast,330,,117.49049219306691
2018,biomass_forecast,331,,50.78839917942408
2018,biomass_forecast,332,,180.3305275068033
2018,biomass_forecast,333,,366.7754820645205
2018,biomass_forecast,334,,203.4350277329395
2018,biomass_forecast,335,,127.58844914176576
2018,biomass_forecast,336,,15.248197641695228
2018,biomass_forecast,337,,9.029523241090851
2018,biomass_forecast,338,,24.23043304579101
2018,biomass_forecast,339,,60.45554325396287
2018,biomass_forecast,340,,29.947363374655428
2018,biomass_forecast,341,,0.236680367083908
2018,biomass_forecast,342,,0.0005945929382879
2018,biomass_forecast,343,,1.2955550773154965
2018,biomass_forecast,344,,0.4451540960975833
2018,biomass_forecast,345,,13.269787589323688
2018,biomass_forecast,346,,113.14324437680784
2018,biomass_forecast,347,,119.4109551802106
2018,biomass_forecast,348,,110.89959524165408
2018,biomass_forecast,349,,128.0589439955749
2018,biomass_forecast,350,,150.87342263924205
2018,biomass_forecast,351,,98.25541753096718
2018,biomass_forecast,352,,159.40774006066457
2018,biomass_forecast,353,,225.2668589583186
2018,biomass_forecast,354,,276.96975193977653
2018,biomass_forecast,355,,331.860905304302
2018,biomass_forecast,356,,335.6676215639586
2018,biomass_forecast,357,,129.43865074043683
2018,biomass_forecast,358,,56.945685023507664
2018,biomass_forecast,359,,214.0815399547621
2018,biomass_forecast,360,,57.107544488766834
2018,biomass_forecast,361,,162.21358751087064
2018,biomass_forecast,362,,276.9819726395848
2018,biomass_forecast,363,,184.21319383035404
2018,biomass_forecast,364,,215.1085956046101
2018,biomass_forecast,365,,106.44441125328176
2018,biomass_forecast,366,,12.610566025035569
2018,biomass_forecast,367,,0.0108057238647975
2018,biomass_forecast,368,,14.19576445235299
2018,biomass_forecast,369,,118.3763683667012
2018,biomass_forecast,370,,73.44814894563054
2018,biomass_forecast,371,,0.5813080682292158
2018,biomass_forecast,372,,0.1156672748637062
2018,biomass_forecast,373,,1.5148398532218028
2018,biomass_forecast,374,,12.981798938121385
2018,biomass_forecast,375,,2.1158594483096183
2018,biomass_forecast,376,,3.814271481734771
2018,biomass_forecast,377,,105.94555163836088
2018,biomass_forecast,378,,151.77510973564415
2018,biomass_forecast,379,,77.21153531003937
2018,biomass_forecast,380,,90.52933007302586
2018,biomass_forecast,381,,159.45293323243817
2018,biomass_forecast,382,,161.90919847899184
2018,biomass_forecast,383,,94.82752324316058
2018,biomass_forecast,384,,200.408687088696
2018,biomass_forecast,385,,273.56798225296376
2018,biomass_forecast,386,,339.3664559432908
2018,biomass_forecast,387,,366.1660698275674
2018,biomass_forecast,388,,216.41399828896985
2018,biomass_forecast,389,,130.89462212263786
2018,biomass_forecast,390,,52.376198298844784
2018,biomass_forecast,391,,86.1790189821634
2018,biomass_forecast,392,,90.26969778752829
2018,biomass_forecast,393,,188.2567291092373
2018,biomass_forecast,394,,158.63920720750173
2018,biomass_forecast,395,,242.73499259830572
2018,biomass_forecast,396,,169.8800704813773
2018,biomass_forecast,397,,249.8562628940104
2018,biomass_forecast,398,,115.24633404271728
2018,biomass_forecast,399,,17.66874655633663
2018,biomass_forecast,400,,10.752424965737088
2018,biomass_forecast,401,,61.840309023333056
2018,biomass_forecast,402,,29.31606934945623
2018,biomass_forecast,403,,7.302429720612144
2018,biomass_forecast,404,,41.71640209721725
2018,biomass_forecast,405,,0.6278052955117415
2018,biomass_forecast,406,,7.357039622980324
2018,biomass_forecast,407,,9.264727880536308
2018,biomass_forecast,408,,0.0201926330410644
2018,biomass_forecast,409,,29.25261541106428
2018,biomass_forecast,410,,184.20116270707567
2018,biomass_forecast,411,,114.9874413408676
2018,biomass_forecast,412,,53.21842057627205
2018,biomass_forecast,413,,65.02298040037523
2018,biomass_forecast,414,,121.79894679222475
2018,biomass_forecast,415,,132.3818740908115
2018,biomass_forecast,416,,140.9679427694893
2018,biomass_forecast,417,,138.9584140283646
2018,biomass_forecast,418,,300.1732472805771
2018,biomass_forecast,419,,345.78110550142617
2018,biomass_forecast,420,,279.61662596298527
2018,biomass_forecast,421,,224.8462283483765
2018,biomass_forecast,422,,289.82975319282576
2018,biomass_forecast,423,,215.5350627993104
2018,biomass_forecast,424,,213.57603919413543
2018,biomass_forecast,425,,171.9877154541802
2018,biomass_forecast,426,,161.02535887052812
2018,biomass_forecast,427,,220.7801736661188
2018,biomass_forecast,428,,266.7921422430652
2018,biomass_forecast,429,,152.58587856018744
2018,biomass_forecast,430,,188.35174999209443
2018,biomass_forecast,431,,174.20869129721262
2018,biomass_forecast,432,,34.92066583760116
2018,biomass_forecast,433,,1.957387608479416
2018,biomass_forecast,434,,0.328244830040406
2018,biomass_forecast,435,,21.80044095648624
2018,biomass_forecast,436,,32.43415331558263
2018,biomass_forecast,437,,10.070163754424945
2018,biomass_forecast,438,,82.73760020047868
2018,biomass_forecast,439,,32.87837222872928
2018,biomass_forecast,440,,2.197724927691036
2018,biomass_forecast,441,,15.059675710566772
2018,biomass_forecast,442,,2.566696880402733
2018,biomass_forecast,443,,10.716371356416396
2018,biomass_forecast,444,,128.10044640709526
2018,biomass_forecast,445,,167.9580142581932
2018,biomass_forecast,446,,70.44096083102491
2018,biomass_forecast,447,,34.49956058054251
2018,biomass_forecast,448,,38.0289784956645
2018,biomass_forecast,449,,67.00406950329587
2018,biomass_forecast,450,,142.88477369926284
2018,biomass_forecast,451,,124.28131444588232
2018,biomass_forecast,452,,63.44646716284711
2018,biomass_forecast,453,,117.94811904366082
2018,biomass_forecast,454,,285.0394522552825
2018,biomass_forecast,455,,212.02847650933268
2018,biomass_forecast,456,,279.10878524435884
2018,biomass_forecast,457,,333.79187179673386
2018,biomass_forecast,458,,301.76213683223006
2018,biomass_forecast,459,,297.15552615216063
2018,biomass_forecast,460,,233.70428176588825
2018,biomass_forecast,461,,204.4223758478361
2018,biomass_forecast,462,,216.87186831787903
2018,biomass_forecast,463,,206.19113004374623
2018,biomass_forecast,464,,166.45509910556115
2018,biomass_forecast,465,,139.42407908319032
2018,biomass_forecast,466,,182.64052528154136
2018,biomass_forecast,467,,204.70382807816657
2018,biomass_forecast,468,,113.91266091123026
2018,biomass_forecast,469,,5.411979027183413
2018,biomass_forecast,470,,0.0213937706769602
2018,biomass_forecast,471,,33.90581293740412
2018,biomass_forecast,472,,156.59669934526215
2018,biomass_forecast,473,,85.66895252756139
2018,biomass_forecast,474,,26.579791921619496
2018,biomass_forecast,475,,85.36024665787036
2018,biomass_forecast,476,,108.08630888867135
2018,biomass_forecast,477,,4.997721307761695
2018,biomass_forecast,478,,0.1203359793225106
2018,biomass_forecast,479,,8.81788506979953
2018,biomass_forecast,480,,1.316618698729597
2018,biomass_forecast,481,,0.0198981280021773
2018,biomass_forecast,482,,31.578769670852896
2018,biomass_forecast,483,,125.31364783506376
2018,biomass_forecast,484,,151.5947947770956
2018,biomass_forecast,485,,191.87515133356453
2018,biomass_forecast,486,,48.36258855599645
2018,biomass_forecast,487,,4.659878148705507
2018,biomass_forecast,488,,29.255910233195568
2018,biomass_forecast,489,,96.89672919549233
2018,biomass_forecast,490,,72.33940270070596
2018,biomass_forecast,491,,1.107544318712487
2018,biomass_forecast,492,,55.22704899155391
2018,biomass_forecast,493,,255.9404240397393
2018,biomass_forecast,494,,222.84050567416207
2018,biomass_forecast,495,,183.5331392192697
2018,biomass_forecast,496,,196.6912860261551
2018,biomass_forecast,497,,181.98087367912527
2018,biomass_forecast,498,,256.1789616074414
2018,biomass_forecast,499,,199.6198242371708
2018,biomass_forecast,500,,255.67390398506663
2018,biomass_forecast,501,,304.96722926215574
2018,biomass_forecast,502,,271.0596028569674
2018,biomass_forecast,503,,195.78426733811068
2018,biomass_forecast,504,,173.2243488511687
2018,biomass_forecast,505,,256.5980583601497
2018,biomass_forecast,506,,235.1091847440021
2018,biomass_forecast,507,,258.2697522670294
2018,biomass_forecast,508,,116.6915224923144
2018,biomass_forecast,509,,12.208712934927068
2018,biomass_forecast,510,,0.7843095179097905
2018,biomass_forecast,511,,0.2667064043429252
2018,biomass_forecast,512,,105.9418615653276
2018,biomass_forecast,513,,180.08341068192016
2018,biomass_forecast,514,,54.018900900102345
2018,biomass_forecast,515,,29.701721676466025
2018,biomass_forecast,516,,66.7267245159587
2018,biomass_forecast,517,,51.523247172542334
2018,biomass_forecast,518,,19.66092894930298
2018,biomass_forecast,519,,0.0023017986397265
2018,biomass_forecast,520,,17.004377703619156
2018,biomass_forecast,521,,14.196998348869808
2018,biomass_forecast,522,,1.302051147428679
2018,biomass_forecast,523,,91.24660710285832
2018,biomass_forecast,524,,170.41930257804523
2018,biomass_forecast,525,,113.15396224197372
2018,biomass_forecast,526,,124.01888912634524
2018,biomass_forecast,527,,30.347773427329766
2018,biomass_forecast,528,,1.3406518998241153
2018,biomass_forecast,529,,43.809610185771255
2018,biomass_forecast,530,,93.6772189545876
2018,biomass_forecast,531,,120.44375362193188
2018,biomass_forecast,532,,54.25764971640913
2018,biomass_forecast,533,,135.17369347647258
2018,biomass_forecast,534,,339.43741438148425
2018,biomass_forecast,535,,250.9193197149467
2018,biomass_forecast,536,,271.43284566218574
2018,biomass_forecast,537,,250.7839971132264
2018,biomass_forecast,538,,256.03024290562894
2018,biomass_forecast,539,,240.46709246170167
2018,biomass_forecast,540,,184.76118568695384
2018,biomass_forecast,541,,174.12984357015063
2018,biomass_forecast,542,,289.7057839969136
2018,biomass_forecast,543,,257.8550646972302
2018,biomass_forecast,544,,442.8896483764338
2018,biomass_forecast,545,,608.6809730081234
2018,biomass_forecast,546,,256.206152005793
2018,biomass_forecast,547,,220.77731537029683
2018,biomass_forecast,548,,260.46093663183933
2018,biomass_forecast,549,,518.8360296081603
2018,biomass_forecast,550,,377.32985516050667
2018,biomass_forecast,551,,154.25988510424082
2018,biomass_forecast,552,,3.4932629540517057
2018,biomass_forecast,553,,15.569661326695694
2018,biomass_forecast,554,,66.77935483926397
2018,biomass_forecast,555,,13.957724728534815
2018,biomass_forecast,556,,1.745545129079553
2018,biomass_forecast,557,,20.88488481290728
2018,biomass_forecast,558,,26.21644356824058
2018,biomass_forecast,559,,66.43060052534497
2018,biomass_forecast,560,,15.138711901011616
2018,biomass_forecast,561,,114.06036508644944
2018,biomass_forecast,562,,17.84322153168389
2018,biomass_forecast,563,,23.877142350622
2018,biomass_forecast,564,,118.43654564773844
2018,biomass_forecast,565,,124.09938707649415
2018,biomass_forecast,566,,170.7651704252172
2018,biomass_forecast,567,,49.71386215868
2018,biomass_forecast,568,,12.049481875128492
2018,biomass_forecast,569,,4.594082047247635
2018,biomass_forecast,570,,82.61254973554824
2018,biomass_forecast,571,,116.50102159523544
2018,biomass_forecast,572,,126.08160744973712
2018,biomass_forecast,573,,129.99223758696246
2018,biomass_forecast,574,,185.6046941663052
2018,biomass_forecast,575,,335.4907937458603
2018,biomass_forecast,576,,248.5757912189016
2018,biomass_forecast,577,,351.06214185979474
2018,biomass_forecast,578,,413.5331644139992
2018,biomass_forecast,579,,232.26509932997448
2018,biomass_forecast,580,,283.3950762871985
2018,biomass_forecast,581,,185.21514029457137
2018,biomass_forecast,582,,69.52583745439694
2018,biomass_forecast,583,,204.83646793752783
2018,biomass_forecast,584,,262.3280995276916
2018,biomass_forecast,585,,587.1741406123052
2018,biomass_forecast,586,,678.3364791455103
2018,biomass_forecast,587,,339.01966168342915
2018,biomass_forecast,588,,384.44663604194335
2018,biomass_forecast,589,,617.0657406119363
2018,biomass_forecast,590,,751.3548197874675
2018,biomass_forecast,591,,716.4595862461304
2018,biomass_forecast,592,,673.7946247119203
2018,biomass_forecast,593,,88.25281422750645
2018,biomass_forecast,594,,0.4774775767914434
2018,biomass_forecast,595,,7.836009335692236
2018,biomass_forecast,596,,1.7838862024587074
2018,biomass_forecast,597,,12.62440230319268
2018,biomass_forecast,598,,37.2117382391508
2018,biomass_forecast,599,,60.87000883170487
2018,biomass_forecast,600,,68.8962718888843
2018,biomass_forecast,601,,24.97606061964123
2018,biomass_forecast,602,,48.157615575693264
2018,biomass_forecast,603,,2.404571292443204
2018,biomass_forecast,604,,20.331693444583745
2018,biomass_forecast,605,,126.56652919939746
2018,biomass_forecast,606,,108.76757434061916
2018,biomass_forecast,607,,57.73997544327865
2018,biomass_forecast,608,,0.9521786804909464
2018,biomass_forecast,609,,5.933680682428963
2018,biomass_forecast,610,,58.84433146597383
2018,biomass_forecast,611,,116.42653679876372
